planCode,planName,planBudget,branchCode,branchName,l1Code,l1Name,l2Code,l2Name,level,amount,desc,descIdx,descShared,sumMatched,nameMatched,ambiguous,orphan,multiSum,inferred,inheritedSub,headcount,comboMatched
"5257011710","科技發展工作","1,099,362","03","社會福利及統計應用計畫","3000","設備及投資","","","用途別一級","32867","","","","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","03","社會福利及統計應用計畫","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","32867","","","","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","","","","","分支計畫","261645","","","","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","","","","","未歸戶說明","","1.辦理健康照護發展及數位健康照護管理暨強化原鄉醫療照護服務韌性等相關計畫，計列36,872千元（含資本門15,000千元）（資訊服務費2,000千元、委辦費19,872千元、資訊軟硬體設備費15,000千元）。","","","","","","true","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","","","","","未歸戶說明","","2.辦理研發資訊科技運用於優化互動式心理支持服務平臺方案、酒癮共病治療模式發展研究、特定人口群心理健康介入方案成效評估研究及精神障礙者司法處遇制度成效分析等，計列14,320千元（含資本門2,500千元）（按日按件計資酬金117千元、委辦費13,526千元、國內旅費677千元）。","","","","","","true","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","","","","","未歸戶說明","","3.辦理6至18歲兒童及青少年口腔健康調查計畫及特殊需求者口腔健康調查等，計列8,092千元（按日按件計資酬金40千元、委辦費8,044千元、國內旅費8千元）。","","","","","","true","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","","","","","未歸戶說明","","4.辦理推動全民健康保險資料特定目的外利用相關法令實施等，計列2,000千元（按日按件計資酬金100千元、一般事務費1,860千元、國內旅費40千元）。","","","","","","true","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","","","","","未歸戶說明","","5.運用公民參與模式及大數據資料庫分析，檢視及評估健保資源投入效益之研究，計列3,388千元（委辦費）。","","","","","","true","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","","","","","未歸戶說明","","6.補助所屬醫院辦理疫後社區精神醫療之創新整合與再生韌性、數位化全責式日照中心世代資料庫之建構與應用、智能檢驗管理與環保永續發展、手術排程相關資源智能配置及自動通知系統、人力資源E指通、推動綠色醫療邁向永續發展、全人醫療與綠能友善醫院之建構計畫－提升慢性病管理效率與高齡友善環境計畫，計列28,911千元（含資本門6,987千元）（對特種基金之補助）。","","","","","","true","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","2000","業務費","","","用途別一級","164234","","","","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","2000","業務費","2009","通訊費","用途別二級","500","8.維護及增修急重症資料交換平臺、戰情中心資訊系統（含緊急醫療管理系統）、AED急救資訊網系統與醫療申辦相關資訊系統等，計列23,000千元（含資本門18,000千元）（通訊費500千元、資訊服務費4,500千元、資訊軟硬體設備費18,000千元）。","8","","","true","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","2000","業務費","2018","資訊服務費","用途別二級","6500","","","","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","2000","業務費","2027","保險費","用途別二級","15","7.辦理後疫時代醫療照護計畫、建置國家級生物資料庫整合平臺等所需行政費用，計列95千元（保險費15千元、按日按件計資酬金50千元、國內旅費20千元、短程車資10千元）。","7","true","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","2000","業務費","2033","約用人員酬金","用途別二級","800","9.約用人員1名，計列800千元（約用人員酬金）。","9","","","true","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","2000","業務費","2036","按日按件計資酬金","用途別二級","365","10.辦理我國醫事管理及醫療服務模式因應環境變遷之對策分析、人體生物資料庫之資料治理相關法規研析、推動再生醫療發展、數位醫政管理及新興醫療技術應用優化、緊急醫療智能救護平臺、高齡科技產業－運用智慧科技構築優質高齡社區生活及晶片驅動產業創新對策分析等，計列61,710千元（含資本門2,460千元）（委辦費）。11.辦理輔導醫療機構淨零碳排及資訊整合平臺所需行政費用，計列43,200千元（含資本門6,000千元）（按日按件計資酬金50千元、委辦費43,000千元、一般事務費50千元、國內旅費100千元）。","","true","","","true","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","2000","業務費","2039","委辦費","用途別二級","152809","10.辦理我國醫事管理及醫療服務模式因應環境變遷之對策分析、人體生物資料庫之資料治理相關法規研析、推動再生醫療發展、數位醫政管理及新興醫療技術應用優化、緊急醫療智能救護平臺、高齡科技產業－運用智慧科技構築優質高齡社區生活及晶片驅動產業創新對策分析等，計列61,710千元（含資本門2,460千元）（委辦費）。11.辦理輔導醫療機構淨零碳排及資訊整合平臺所需行政費用，計列43,200千元（含資本門6,000千元）（按日按件計資酬金50千元、委辦費43,000千元、一般事務費50千元、國內旅費100千元）。","","true","","","true","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","2000","業務費","2054","一般事務費","用途別二級","1910","10.辦理我國醫事管理及醫療服務模式因應環境變遷之對策分析、人體生物資料庫之資料治理相關法規研析、推動再生醫療發展、數位醫政管理及新興醫療技術應用優化、緊急醫療智能救護平臺、高齡科技產業－運用智慧科技構築優質高齡社區生活及晶片驅動產業創新對策分析等，計列61,710千元（含資本門2,460千元）（委辦費）。11.辦理輔導醫療機構淨零碳排及資訊整合平臺所需行政費用，計列43,200千元（含資本門6,000千元）（按日按件計資酬金50千元、委辦費43,000千元、一般事務費50千元、國內旅費100千元）。","","true","","","true","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","2000","業務費","2072","國內旅費","用途別二級","850","10.辦理我國醫事管理及醫療服務模式因應環境變遷之對策分析、人體生物資料庫之資料治理相關法規研析、推動再生醫療發展、數位醫政管理及新興醫療技術應用優化、緊急醫療智能救護平臺、高齡科技產業－運用智慧科技構築優質高齡社區生活及晶片驅動產業創新對策分析等，計列61,710千元（含資本門2,460千元）（委辦費）。11.辦理輔導醫療機構淨零碳排及資訊整合平臺所需行政費用，計列43,200千元（含資本門6,000千元）（按日按件計資酬金50千元、委辦費43,000千元、一般事務費50千元、國內旅費100千元）。","","true","","","true","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","2000","業務費","2078","國外旅費","用途別二級","475","12.赴歐美國家參加新興生醫科技相關會議與考察，計列475千元（國外旅費）。","12","","","true","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","2000","業務費","2084","短程車資","用途別二級","10","7.辦理後疫時代醫療照護計畫、建置國家級生物資料庫整合平臺等所需行政費用，計列95千元（保險費15千元、按日按件計資酬金50千元、國內旅費20千元、短程車資10千元）。","7","true","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","3000","設備及投資","","","用途別一級","33000","","","","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","3000","設備及投資","3030","資訊軟硬體設備費","用途別二級","33000","","","","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","4000","獎補助費","","","用途別一級","64411","","","","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","4000","獎補助費","4030","對特種基金之補助","用途別二級","38911","","","","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","4000","獎補助費","4040","對國內團體之捐助","用途別二級","25500","13.補（捐）助醫療機構辦理淨零碳排及醫療廢棄物循環再利用等，計列21,000千元（對特種基金之補助10,000千元、對國內團體之捐助11,000千元）。14.捐助國內團體及財團法人辦理推動創新醫療技術及促進醫療科技發展相關研討會等，計列4,500千元（對國內團體之捐助）。","13","","","","","","true","","","",""
"5257011710","科技發展工作","1,099,362","04","永續提供高品質健康醫療服務","","","","","未歸戶說明","","15.辦理日照中心導入科技輔具推動計畫，計列13,282千元（按日按件計資酬金8千元、委辦費3,269千元、國內旅費5千元、對國內團體之捐助10,000千元）。","","","","","","true","","","","",""
"5257011710","科技發展工作","1,099,362","05","數位資訊醫療之推動與整合","","","","","分支計畫","451820","","","","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","05","數位資訊醫療之推動與整合","2000","業務費","","","用途別一級","288820","","","","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","05","數位資訊醫療之推動與整合","2000","業務費","2003","教育訓練費","用途別二級","2000","","","","","","","","","","","",""
"5257011710","科技發展工作","1,099,362","05","數位資訊醫療之推動與整合","2000","業務費","2009","通訊費","用途別二級","5730","","","","","","","","","","","",""
